"sstb_id","zuco_id","content","control_id","sstb_label","mean_of_fixations","max_of_fixations","min_of_fixations","median_of_fixations","mean_of_trts","max_of_trts","min_of_trts","median_of_trts","mean_of_omissionRates","max_of_omissionRates","min_of_omissionRates","median_of_omissionRates","mean_of_pupilSizes","max_of_pupilSizes","min_of_pupilSizes","median_of_pupilSizes","mean_of_trts_per_fix","max_of_trts_per_fix","min_of_trts_per_fix","median_of_trts_per_fix","mean_of_trts_per_word","max_of_trts_per_word","min_of_trts_per_word","median_of_trts_per_word","zab_item_accuracy","zdm_item_accuracy","zgw_item_accuracy","zjm_item_accuracy","zjn_item_accuracy","zjs_item_accuracy","zkb_item_accuracy","zkh_item_accuracy","zkw_item_accuracy","zmg_item_accuracy","zph_item_accuracy","average_item_accuracy","item_difficulty_1PL_model","item_difficulty_4PL_model","number_of_words","number_of_characters"
"4468","61","A strong script, powerful direction and splendid production design allows us to be transported into the life of Wladyslaw Szpilman, who is not only a pianist, but a good human being.","10","1","33.909090909091","64","20","29","4089.8181818182","8510","2010","3257","0.35483870967742","0.48387096774194","0.16129032258065","0.35483870967742","758.1614539644","1025.0083333333","250.35833333333","831.85","117.47355327578","144.23728813559","98.51724137931","112.31034482759","131.92961876833","274.51612903226","64.838709677419","105.06451612903","0","1","1","1","0","1","1","1","1","1","1","0.81818181818182","-3.713013411","0.6805659532547","31","182"
"4537","34","The soundtrack alone is worth the price of admission.","7","1","9.2727272727273","15","6","9","1173.5454545455","2040","695","1124","0.33333333333333","0.44444444444444","0.22222222222222","0.33333333333333","837.54357864358","1181.1428571429","268.78571428571","957.7","125.4638692116","148.88888888889","95.875","125.57142857143","130.39393939394","226.66666666667","77.222222222222","124.88888888889","1","1","1","1","0","1","1","0","0","1","1","0.72727272727273","-2.434008121","0.37096610665321","9","53"
"4591","353","Most haunting about ``Fence'' is its conclusion, when we hear the ultimate fate of these girls and realize, much to our dismay, that this really did happen.","","1","24.727272727273","32","17","24","2792.6363636364","3639","1855","2916","0.33670033670034","0.48148148148148","0.14814814814815","0.33333333333333","819.0218519153","1604.0185185185","343.58823529412","728.50925925926","113.24803965617","137.66666666667","93.666666666667","108","103.43097643098","134.77777777778","68.703703703704","108","","","","","","","","","","","","","","","27","156"
"4596","391","An action/thriller of the finest kind, evoking memories of Day of the Jackal, The French Connection, and Heat.","","1","14.909090909091","23","8","15","1659","3093","830","1496","0.42929292929293","0.72222222222222","0.27777777777778","0.38888888888889","914.95790724427","1887.2142857143","387.04545454545","786.97222222222","109.68211769161","138.73333333333","87.25","106.41666666667","92.166666666667","171.83333333333","46.111111111111","83.111111111111","","","","","","","","","","","","","","","18","110"
"4649","248","Intriguing and downright intoxicating.","","1","7.1818181818182","12","4","6","959.54545454545","1568","482","935","0.11363636363636","0.25","0","0","797.14015151515","1155.5","220.125","780.25","135.58593073593","177.42857142857","114","130.66666666667","239.88636363636","392","120.5","233.75","","","","","","","","","","","","","","","4","38"
"4672","334","... by the time it's done with us, Mira Nair's new movie has its audience giddy with the delight of discovery, of having been immersed in a foreign culture only to find that human nature is pretty much the same all over.","","1","31.272727272727","39","21","32","3479.4545454545","5042","2069","3452","0.41991341991342","0.61904761904762","0.30952380952381","0.4047619047619","825.25327578459","1649.4666666667","355.2380952381","748.83333333333","109.62514580759","129.28205128205","94.5","105.85294117647","82.844155844156","120.04761904762","49.261904761905","82.190476190476","","","","","","","","","","","","","","","42","220"
"4704","166","This is one of those war movies that focuses on human interaction rather than battle and action sequences... and it's all the stronger because of it.","","1","22.818181818182","29","16","23","2599.5454545455","3681","1879","2588","0.33566433566434","0.46153846153846","0.23076923076923","0.30769230769231","779.44343233306","1166.2857142857","250.24166666667","777.28571428571","114.38523062207","136.33333333333","95.851851851852","110.52941176471","99.982517482517","141.57692307692","72.269230769231","99.538461538462","","","","","","","","","","","","","","","26","149"
"4786","311","At its best when the guarded, resentful Betty and the manipulative yet needy Margot are front and center.","","0","20.454545454545","25","15","20","2333.0909090909","3136","1442","2432","0.28787878787879","0.44444444444444","0.22222222222222","0.27777777777778","866.43183899434","1713.7564102564","362.675","895.05128205128","113.60472664098","137.7","92.315789473684","114.42105263158","129.61616161616","174.22222222222","80.111111111111","135.11111111111","","","","","","","","","","","","","","","18","105"
"4801","97","Read My Lips is to be viewed and treasured for its extraordinary intelligence and originality as well as its lyrical variations on the game of love.","","1","23.090909090909","32","12","24","2664.1818181818","4342","1055","2610","0.37062937062937","0.53846153846154","0.26923076923077","0.34615384615385","732.2885617006","1011.75","269.12037037037","798.82352941176","111.96167430792","135.72413793103","86.842105263158","111.58823529412","102.46853146853","167","40.576923076923","100.38461538462","","","","","","","","","","","","","","","26","148"
"4806","224","It's a funny little movie with clever dialogue and likeable characters.","","1","11.727272727273","17","6","12","1461.1818181818","2005","661","1607","0.28925619834711","0.45454545454545","0.090909090909091","0.27272727272727","738.61746031746","1072.5833333333","208.85714285714","752.5","123.61211827388","145.16666666667","108","117.94117647059","132.8347107438","182.27272727273","60.090909090909","146.09090909091","","","","","","","","","","","","","","","11","71"
"4864","346","Its vision of that awkward age when sex threatens to overwhelm everything else is acute enough to make everyone who has been there squirm with recognition.","","0","30.181818181818","52","18","25","3430","5841","1893","3038","0.25524475524476","0.38461538461538","0.11538461538462","0.26923076923077","870.78022923758","1963.6833333333","361.45","836.18421052632","113.7073566879","132.08695652174","94.65","116.56","131.92307692308","224.65384615385","72.807692307692","116.84615384615","","","","","","","","","","","","","","","26","155"
"4956","201","``Simone'' is a fun and funky look into an artificial creation in a world that thrives on artificiality.","","1","20.727272727273","50","13","18","2579.5454545455","6926","1294","2267","0.27272727272727","0.38888888888889","0.055555555555555","0.27777777777778","737.4339815302","1129.5714285714","274.35714285714","717.23611111111","122.38252768508","146.31578947368","92.428571428571","124.04545454545","143.30808080808","384.77777777778","71.888888888889","125.94444444444","","","","","","","","","","","","","","","18","104"
"5032","405","Martyr gets royally screwed and comes back for more.","","0","9.8181818181818","16","6","10","1116.9090909091","1662","551","1094","0.26262626262626","0.44444444444444","0","0.33333333333333","850.40791245791","1834.2","376.5","908.61111111111","115.48709951665","160.5","91.166666666667","108.55555555556","124.10101010101","184.66666666667","61.222222222222","121.55555555556","","","","","","","","","","","","","","","9","52"
"5047","110","As quiet, patient and tenacious as Mr. Lopez himself, who approaches his difficult, endless work with remarkable serenity and discipline.","","1","31.545454545455","56","17","24","3939.9090909091","7988","1933","3104","0.18636363636364","0.3","0","0.2","803.03412216823","1072.125","262.83333333333","887.47702380952","120.10880847218","147.92592592593","93.904761904762","115.5","196.99545454545","399.4","96.65","155.2","","","","","","","","","","","","","","","20","137"
"5053","113","Jeffs has created a breathtakingly assured and stylish work of spare dialogue and acute expressiveness.","","1","19.545454545455","29","11","20","2367.0909090909","4192","1212","2288","0.25454545454545","0.4","0.13333333333333","0.26666666666667","734.36887511478","990.90909090909","280.45454545455","797.27777777778","119.90552324684","144.55172413793","109.47619047619","114.47619047619","157.80606060606","279.46666666667","80.8","152.53333333333","","","","","","","","","","","","","","","15","103"
"5137","389","But what's nice is that there's a casual intelligence that permeates the script.","42","1","12.727272727273","20","6","12","1460.0909090909","2368","791","1291","0.34965034965035","0.76923076923077","0","0.38461538461538","814.50842398342","1695.2685185185","335.8125","808.5","114.0252523175","138.47058823529","88","121.76923076923","112.31468531469","182.15384615385","60.846153846154","99.307692307692","1","1","0","0","0","1","1","1","1","1","1","0.72727272727273","-1.376509786","0.31431165337562","13","80"
"5209","128","Exceptionally well acted by Diane Lane and Richard Gere.","15","1","12.272727272727","22","7","11","1585.1818181818","2650","790","1563","0.21212121212121","0.44444444444444","0.11111111111111","0.22222222222222","754.81915584416","1114.7142857143","259.42857142857","706.78571428571","129.02321804755","156.3","106.09090909091","131","176.13131313131","294.44444444444","87.777777777778","173.66666666667","1","1","1","1","0","1","1","0","0","1","1","0.72727272727273","-2.384983301","0.4083214700222","9","56"
"5211","251","In addition to scoring high for originality of plot -- putting together familiar themes of family, forgiveness and love in a new way -- Lilo & Stitch has a number of other assets to commend it to movie audiences both innocent and jaded.","","1","23.090909090909","29","18","23","2548.0909090909","3562","1774","2659","0.32727272727273","0.52","0.16","0.32","715.32361717015","1072.4","220.77777777778","742.025","109.22768469468","131.92592592593","98.095238095238","105.03448275862","101.92363636364","142.48","70.96","106.36","","","","","","","","","","","","","","","43","236"
"5213","319","One of the most exciting action films to come out of China in recent years.","","1","11.454545454545","19","8","12","1321.0909090909","2802","743","1243","0.38181818181818","0.6","0.13333333333333","0.46666666666667","895.97178578997","1726.75","366.42857142857","923.86363636364","112.83121848911","147.47368421053","92.875","109.35714285714","88.072727272727","186.8","49.533333333333","82.866666666667","","","","","","","","","","","","","","","15","75"
"5304","119","Elegantly produced and expressively performed, the six musical numbers crystallize key plot moments into minutely detailed wonders of dreamlike ecstasy.","","1","29.727272727273","89","18","24","3774.2727272727","12137","2182","2872","0.21363636363636","0.45","0","0.2","734.74070660648","997","246.0375","812.35185185185","123.98928302599","146.91304347826","100.52","125.11111111111","188.71363636364","606.85","109.1","143.6","","","","","","","","","","","","","","","20","152"
